epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933193631,2020-02-05T15.06.33.631,23.751,0.937,-0.500,-0.062
1580933193712,2020-02-05T15.06.33.712,23.832,0.932,-0.489,-0.070
1580933193791,2020-02-05T15.06.33.791,23.911,0.932,-0.491,-0.071
1580933193872,2020-02-05T15.06.33.872,23.992,0.930,-0.500,-0.069
1580933193951,2020-02-05T15.06.33.951,24.071,0.923,-0.511,-0.073
1580933194030,2020-02-05T15.06.34.030,24.150,0.913,-0.529,-0.073
1580933194110,2020-02-05T15.06.34.110,24.230,0.904,-0.549,-0.072
1580933194190,2020-02-05T15.06.34.190,24.310,0.888,-0.571,-0.065
1580933194270,2020-02-05T15.06.34.270,24.390,0.877,-0.591,-0.058
1580933194349,2020-02-05T15.06.34.349,24.469,0.869,-0.601,-0.057
1580933194428,2020-02-05T15.06.34.428,24.548,0.866,-0.605,-0.061
1580933194509,2020-02-05T15.06.34.509,24.629,0.871,-0.599,-0.071
1580933194588,2020-02-05T15.06.34.588,24.708,0.878,-0.584,-0.078
1580933194669,2020-02-05T15.06.34.669,24.789,0.888,-0.570,-0.077
1580933194748,2020-02-05T15.06.34.748,24.868,0.888,-0.572,-0.073
1580933194827,2020-02-05T15.06.34.827,24.947,0.882,-0.582,-0.066
1580933194907,2020-02-05T15.06.34.907,25.027,0.879,-0.584,-0.062
1580933194986,2020-02-05T15.06.34.986,25.106,0.882,-0.583,-0.062
1580933195067,2020-02-05T15.06.35.067,25.187,0.883,-0.578,-0.066
1580933195146,2020-02-05T15.06.35.146,25.266,0.887,-0.574,-0.072
1580933195227,2020-02-05T15.06.35.227,25.347,0.886,-0.573,-0.074
1580933195306,2020-02-05T15.06.35.306,25.426,0.883,-0.579,-0.072
1580933195385,2020-02-05T15.06.35.385,25.505,0.879,-0.585,-0.065
1580933195465,2020-02-05T15.06.35.465,25.585,0.878,-0.588,-0.064
1580933195545,2020-02-05T15.06.35.545,25.665,0.878,-0.587,-0.065
